1600,1600,4500,1600,1600,4500,4500,4500
4500,1600,1600,1600,7302,1648,1600,4500,4500,4500,7400,4500
7302,1648,4500,1600,10324,1608,4500,4500,7400,4500,10293,4450
10324,1608,7302,1648,13200,1600,7400,4500,10293,4450,13200,4500
13200,1600,10324,1608,16100,1600,10293,4450,13200,4500,16100,4500
16100,1600,13200,1600,18983,1590,13200,4500,16100,4500,18998,4501
18983,1590,16100,1600,22070,1497,20543,2439,20475,3075,16100,4500,18998,4501,21938,4563
22070,1497,18983,1590,24800,1600,21938,4563,24800,4500
20543,2439,18983,1590
20475,3075,18983,1590,18998,4501,21938,4563
24800,1600,22070,1497,27700,1600,21938,4563,24800,4500,27700,4500
27700,1600,24800,1600,30590,1594,24800,4500,27700,4500,30490,4431
30590,1594,27700,1600,33467,1607,27700,4500,30490,4431,33787,4360
33467,1607,30590,1594,36476,1624,30490,4431,33787,4360,36400,4500
36476,1624,33467,1607,39300,1600,33787,4360,36400,4500,39300,4500
39300,1600,36476,1624,42107,1527,36400,4500,39300,4500,42103,4465
42107,1527,39300,1600,45082,1440,39300,4500,42103,4465
45082,1440,42107,1527,47940,1558,45137,4501,47983,4582
47940,1558,45082,1440,51078,561,50512,2586,45137,4501,47983,4582,50849,4557
51078,561,47940,1558,53955,1183
50512,2586,47940,1558,47983,4582,50849,4557
53955,1183,51078,561,56846,1539,53763,4653,56785,4529
53531,2753,53763,4653
56846,1539,53955,1183,59050,1600,53763,4653,56785,4529,59099,4439
59050,1600,56846,1539,56785,4529,59099,4439
1600,4500,1600,1600,4500,1600,4500,4500,1600,7400,4507,7405
4500,4500,1600,1600,4500,1600,7302,1648,1600,4500,7400,4500,1600,7400,4507,7405,7400,7400
7400,4500,4500,1600,7302,1648,10324,1608,4500,4500,10293,4450,4507,7405,7400,7400,10300,7400
10293,4450,7302,1648,10324,1608,13200,1600,7400,4500,13200,4500,7400,7400,10300,7400,13200,7400
13200,4500,10324,1608,13200,1600,16100,1600,10293,4450,16100,4500,10300,7400,13200,7400,16100,7400
16100,4500,13200,1600,16100,1600,18983,1590,13200,4500,18998,4501,13200,7400,16100,7400,19000,7400
18998,4501,16100,1600,18983,1590,20475,3075,16100,4500,21938,4563,16100,7400,19000,7400,21900,7400
21938,4563,18983,1590,22070,1497,20475,3075,24800,1600,18998,4501,24800,4500,19000,7400,21900,7400,24751,7421
24800,4500,22070,1497,24800,1600,27700,1600,21938,4563,27700,4500,21900,7400,24751,7421,27795,7506
27700,4500,24800,1600,27700,1600,30590,1594,24800,4500,30490,4431,24751,7421,27795,7506,30731,7533
30490,4431,27700,1600,30590,1594,33467,1607,27700,4500,33787,4360,27795,7506,30731,7533
33787,4360,30590,1594,33467,1607,36476,1624,30490,4431,36400,4500,34049,7275,36439,7406
36400,4500,33467,1607,36476,1624,39300,1600,33787,4360,39300,4500,34049,7275,36439,7406,39245,7384
39300,4500,36476,1624,39300,1600,42107,1527,36400,4500,42103,4465,36439,7406,39245,7384,40941,5958
42103,4465,39300,1600,42107,1527,39300,4500,45137,4501,39245,7384,40941,5958,42206,7516
45137,4501,45082,1440,47940,1558,42103,4465,47983,4582,45119,7341,47824,7258
47983,4582,45082,1440,47940,1558,50512,2586,45137,4501,50849,4557,45119,7341,47824,7258,50971,7196
50849,4557,47940,1558,50512,2586,47983,4582,53763,4653,47824,7258,50971,7196,53769,7282
53763,4653,53955,1183,53531,2753,56846,1539,50849,4557,56785,4529,50971,7196,53769,7282,55200,6200
56785,4529,53955,1183,56846,1539,59050,1600,53763,4653,59099,4439,56795,7372,59050,7400
59099,4439,56846,1539,59050,1600,56785,4529,56795,7372,59050,7400
1600,7400,1600,4500,4500,4500,4507,7405,1617,10117,4485,10272
4507,7405,1600,4500,4500,4500,7400,4500,1600,7400,7400,7400,1617,10117,4485,10272,7400,10300
7400,7400,4500,4500,7400,4500,10293,4450,4507,7405,10300,7400,4485,10272,7400,10300,10300,10300
10300,7400,7400,4500,10293,4450,13200,4500,7400,7400,13200,7400,7400,10300,10300,10300,13200,10300
13200,7400,10293,4450,13200,4500,16100,4500,10300,7400,16100,7400,10300,10300,13200,10300,16100,10300
16100,7400,13200,4500,16100,4500,18998,4501,13200,7400,19000,7400,13200,10300,16100,10300,19000,10300
19000,7400,16100,4500,18998,4501,21938,4563,16100,7400,21900,7400,16100,10300,19000,10300,21900,10300
21900,7400,18998,4501,21938,4563,24800,4500,19000,7400,24751,7421,19000,10300,21900,10300,24702,10336
24751,7421,21938,4563,24800,4500,27700,4500,21900,7400,27795,7506,21900,10300,24702,10336,27636,10335
27795,7506,24800,4500,27700,4500,30490,4431,24751,7421,30731,7533,24702,10336,27636,10335,29142,8928
30731,7533,27700,4500,30490,4431,27795,7506,32162,7958,27636,10335,29142,8928,31024,10371,32317,10553
34049,7275,33787,4360,36400,4500,36439,7406,34367,10288,36385,10261
32162,7958,30731,7533,31024,10371,32317,10553
36439,7406,33787,4360,36400,4500,39300,4500,34049,7275,39245,7384,34367,10288,36385,10261,39343,10274
39245,7384,36400,4500,39300,4500,42103,4465,36439,7406,40941,5958,42206,7516,36385,10261,39343,10274,42194,10315
40941,5958,39300,4500,42103,4465,39245,7384
42206,7516,42103,4465,39245,7384,45119,7341,39343,10274,42194,10315,45071,10133
45119,7341,45137,4501,47983,4582,42206,7516,47824,7258,42194,10315,45071,10133,47998,10277
47824,7258,45137,4501,47983,4582,50849,4557,45119,7341,50971,7196,45071,10133,47998,10277
50971,7196,47983,4582,50849,4557,53763,4653,47824,7258,53769,7282,52023,10201,53806,10456
53769,7282,50849,4557,53763,4653,50971,7196,56795,7372,55200,6200,52023,10201,53806,10456,56878,10288
56795,7372,56785,4529,59099,4439,53769,7282,59050,7400,53806,10456,56878,10288,59037,10279
55200,6200,53763,4653,53769,7282
59050,7400,56785,4529,59099,4439,56795,7372,56878,10288,59037,10279
1617,10117,1600,7400,4507,7405,4485,10272,1534,13340,4596,13184
4485,10272,1600,7400,4507,7405,7400,7400,1617,10117,7400,10300,1534,13340,4596,13184,7400,13200
7400,10300,4507,7405,7400,7400,10300,7400,4485,10272,10300,10300,4596,13184,7400,13200,10300,13200
10300,10300,7400,7400,10300,7400,13200,7400,7400,10300,13200,10300,7400,13200,10300,13200,13200,13200
13200,10300,10300,7400,13200,7400,16100,7400,10300,10300,16100,10300,10300,13200,13200,13200,16078,13199
16100,10300,13200,7400,16100,7400,19000,7400,13200,10300,19000,10300,13200,13200,16078,13199,19000,13200
19000,10300,16100,7400,19000,7400,21900,7400,16100,10300,21900,10300,16078,13199,19000,13200,21805,13168
21900,10300,19000,7400,21900,7400,24751,7421,19000,10300,24702,10336,19000,13200,21805,13168,24950,13122
24702,10336,21900,7400,24751,7421,27795,7506,21900,10300,27636,10335,21805,13168,24950,13122,27507,13220
27636,10335,24751,7421,27795,7506,30731,7533,24702,10336,29142,8928,31024,10371,24950,13122,27507,13220,29752,12257
29142,8928,27795,7506,30731,7533,27636,10335
31024,10371,30731,7533,32162,7958,27636,10335,32317,10553,27507,13220,29752,12257,31269,13480,33252,13112
32317,10553,30731,7533,32162,7958,31024,10371,31269,13480,33252,13112
34367,10288,34049,7275,36439,7406,36385,10261
36385,10261,34049,7275,36439,7406,39245,7384,34367,10288,39343,10274,35600,11700,36396,12713,39269,12880
39343,10274,36439,7406,39245,7384,42206,7516,36385,10261,42194,10315,36396,12713,39269,12880,42145,13123
42194,10315,39245,7384,42206,7516,45119,7341,39343,10274,45071,10133,39269,12880,42145,13123,45192,13044
45071,10133,42206,7516,45119,7341,47824,7258,42194,10315,47998,10277,42145,13123,45192,13044
46150,11766,47998,10277,45192,13044,47827,12336
47998,10277,45119,7341,47824,7258,45071,10133,46150,11766,50043,10264,45192,13044,47827,12336,49496,12115
52023,10201,50971,7196,53769,7282,53806,10456,51125,13294,53770,13272
50043,10264,47998,10277,47827,12336,49496,12115
53806,10456,50971,7196,53769,7282,56795,7372,52023,10201,56878,10288,51125,13294,53770,13272
56878,10288,53769,7282,56795,7372,59050,7400,53806,10456,59037,10279,56840,13089,59028,13231
59037,10279,56795,7372,59050,7400,56878,10288,56840,13089,59028,13231
1534,13340,1617,10117,4485,10272,4596,13184,1652,16083,4465,16094
4596,13184,1617,10117,4485,10272,7400,10300,1534,13340,7400,13200,1652,16083,4465,16094,7518,16011
7400,13200,4485,10272,7400,10300,10300,10300,4596,13184,10300,13200,4465,16094,7518,16011,10299,16085
10300,13200,7400,10300,10300,10300,13200,10300,7400,13200,13200,13200,7518,16011,10299,16085,13158,16024
13200,13200,10300,10300,13200,10300,16100,10300,10300,13200,16078,13199,10299,16085,13158,16024,15736,15897
16078,13199,13200,10300,16100,10300,19000,10300,13200,13200,19000,13200,13158,16024,15736,15897,19014,15915
19000,13200,16100,10300,19000,10300,21900,10300,16078,13199,21805,13168,15736,15897,19014,15915,21747,15258
21805,13168,19000,10300,21900,10300,24702,10336,19000,13200,24950,13122,23300,14000,19014,15915,21747,15258
24950,13122,21900,10300,24702,10336,27636,10335,21805,13168,27507,13220,25425,15726,27707,16046
23300,14000,21805,13168
27507,13220,24702,10336,27636,10335,31024,10371,24950,13122,29752,12257,29146,13573,29211,14622,25425,15726,27707,16046,30608,16167
29752,12257,27636,10335,31024,10371,27507,13220
31269,13480,31024,10371,32317,10553,33252,13112,30608,16167,32358,15240
29146,13573,27507,13220
29211,14622,27507,13220,27707,16046,30608,16167
33252,13112,31024,10371,32317,10553,31269,13480,36396,12713,30608,16167,32358,15240
35600,11700,36385,10261
36396,12713,36385,10261,39343,10274,33252,13112,39269,12880
37400,14661,37850,14700,36673,15833,39365,16447
39269,12880,36385,10261,39343,10274,42194,10315,36396,12713,42145,13123,39400,14716
37850,14700,37400,14661,36673,15833,39365,16447
42145,13123,39343,10274,42194,10315,45071,10133,39269,12880,45192,13044,42232,16120
45192,13044,42194,10315,45071,10133,46150,11766,47998,10277,42145,13123,47827,12336,48073,14283,45021,16196,48017,16178
47827,12336,46150,11766,47998,10277,50043,10264,45192,13044,49496,12115
48073,14283,45192,13044,51125,13294,45021,16196,48017,16178,50750,16222
49496,12115,47998,10277,50043,10264,47827,12336
51125,13294,52023,10201,53806,10456,48073,14283,53770,13272,48017,16178,50750,16222
53770,13272,52023,10201,53806,10456,51125,13294,56840,13089,53937,16215,56694,16237
56840,13089,56878,10288,59037,10279,53770,13272,59028,13231,53937,16215,56694,16237,56850,14600,59050,16100
59028,13231,56878,10288,59037,10279,56840,13089,56694,16237,59050,16100
1652,16083,1534,13340,4596,13184,4465,16094,2270,18419,4514,18985
4465,16094,1534,13340,4596,13184,7400,13200,1652,16083,7518,16011,2270,18419,4514,18985,7341,19020
7518,16011,4596,13184,7400,13200,10300,13200,4465,16094,10299,16085,4514,18985,7341,19020,10093,18817
10299,16085,7400,13200,10300,13200,13200,13200,7518,16011,13158,16024,7341,19020,10093,18817,11993,18158
13158,16024,10300,13200,13200,13200,16078,13199,10299,16085,15736,15897,10093,18817,11993,18158
15736,15897,13200,13200,16078,13199,19000,13200,13158,16024,19014,15915,16209,19395
17600,16800,19014,15915
19014,15915,16078,13199,19000,13200,21805,13168,15736,15897,17600,16800,21747,15258,20442,17471,19086,19027,21860,19232
21747,15258,19000,13200,21805,13168,19014,15915
20442,17471,19014,15915,19086,19027,21860,19232
25425,15726,24950,13122,27507,13220,27707,16046,24496,19090,27866,18986
27707,16046,24950,13122,27507,13220,29211,14622,25425,15726,30608,16167,24496,19090,27866,18986,30299,19068
30608,16167,27507,13220,31269,13480,29211,14622,33252,13112,27707,16046,32358,15240,33448,17046,27866,18986,30299,19068,33711,18934
32358,15240,31269,13480,33252,13112,30608,16167
33448,17046,30608,16167,36673,15833,30299,19068,33711,18934
36673,15833,37400,14661,37850,14700,33448,17046,39365,16447
37642,17542,39365,16447,36489,19242,39292,18990
39400,14716,39269,12880
39365,16447,37400,14661,37850,14700,36673,15833,37642,17542,42232,16120,36489,19242,39292,18990,42187,18947
42232,16120,42145,13123,39365,16447,45021,16196,39292,18990,42187,18947,45100,19000
45021,16196,45192,13044,48073,14283,42232,16120,48017,16178,42187,18947,45100,19000,48000,19000
48017,16178,45192,13044,48073,14283,51125,13294,45021,16196,50750,16222,45100,19000,48000,19000,50900,19000
50750,16222,48073,14283,51125,13294,48017,16178,53937,16215,48000,19000,50900,19000,53800,19000
53937,16215,53770,13272,56840,13089,50750,16222,56694,16237,50900,19000,53800,19000,56700,19000
56694,16237,53770,13272,56840,13089,59028,13231,53937,16215,59050,16100,53800,19000,56700,19000,59050,19000
56850,14600,56840,13089
59050,16100,56840,13089,59028,13231,56694,16237,56700,19000,59050,19000
2270,18419,1652,16083,4465,16094,4514,18985
329,19748,1300,22545
4514,18985,1652,16083,4465,16094,7518,16011,2270,18419,7341,19020,4605,21953,7063,21586
7341,19020,4465,16094,7518,16011,10299,16085,4514,18985,10093,18817,4605,21953,7063,21586,10460,21375
10093,18817,7518,16011,10299,16085,13158,16024,7341,19020,11993,18158,13422,20224,7063,21586,10460,21375,13121,20575
11993,18158,10299,16085,13158,16024,10093,18817
13422,20224,10093,18817,16209,19395,10460,21375,13121,20575,14738,20680
16209,19395,15736,15897,13422,20224,19086,19027,13121,20575,14738,20680,16872,21687
19086,19027,19014,15915,20442,17471,16209,19395,21860,19232,19188,22444,20821,22099
21860,19232,19014,15915,20442,17471,19086,19027,24496,19090,19188,22444,20821,22099,23202,21593,24024,21549
24496,19090,25425,15726,27707,16046,21860,19232,27866,18986,23202,21593,24024,21549
26186,19382,27866,18986
27866,18986,25425,15726,27707,16046,30608,16167,24496,19090,26186,19382,30299,19068,28167,21170,30428,21885
30299,19068,27707,16046,30608,16167,33448,17046,27866,18986,33711,18934,28167,21170,30428,21885
33711,18934,30608,16167,33448,17046,30299,19068,36489,19242,33939,22114,36300,21819
36489,19242,37642,17542,39365,16447,33711,18934,39292,18990,33939,22114,36300,21819,39368,21554
39292,18990,37642,17542,39365,16447,42232,16120,36489,19242,42187,18947,36300,21819,39368,21554,42252,22001
42187,18947,39365,16447,42232,16120,45021,16196,39292,18990,45100,19000,39368,21554,42252,22001,45100,21900
45100,19000,42232,16120,45021,16196,48017,16178,42187,18947,48000,19000,42252,22001,45100,21900,47967,21893
48000,19000,45021,16196,48017,16178,50750,16222,45100,19000,50900,19000,45100,21900,47967,21893,51075,21830
50900,19000,48017,16178,50750,16222,53937,16215,48000,19000,53800,19000,47967,21893,51075,21830,53800,21900
53800,19000,50750,16222,53937,16215,56694,16237,50900,19000,56700,19000,51075,21830,53800,21900,56700,21900
56700,19000,53937,16215,56694,16237,59050,16100,53800,19000,59050,19000,53800,21900,56700,21900,59050,21900
59050,19000,56694,16237,59050,16100,56700,19000,56700,21900,59050,21900
1300,22545,329,19748,4605,21953,1600,24800,4500,24800
3100,21300,4605,21953
4605,21953,4514,18985,7341,19020,1300,22545,3100,21300,7063,21586,1600,24800,4500,24800,6672,24838
7063,21586,4514,18985,7341,19020,10093,18817,4605,21953,10460,21375,4500,24800,6672,24838
10460,21375,7341,19020,10093,18817,13422,20224,7063,21586,13121,20575,12275,22755,11766,23333,13270,24512
13121,20575,10093,18817,13422,20224,16209,19395,10460,21375,14738,20680
12275,22755,10460,21375,11766,23333,13270,24512
14738,20680,13422,20224,16209,19395,13121,20575
16872,21687,16209,19395,19188,22444,16498,25291,19005,24694
19188,22444,19086,19027,21860,19232,16872,21687,20821,22099,16498,25291,19005,24694,21435,24777
20821,22099,19086,19027,21860,19232,19188,22444,19005,24694,21435,24777
23202,21593,21860,19232,24496,19090,24024,21549,23368,23954,24553,24608
24024,21549,21860,19232,24496,19090,23202,21593,23368,23954,24553,24608
25799,22703,27471,22842,24553,24608,27946,24677
28167,21170,27866,18986,30299,19068,30428,21885
27471,22842,25799,22703,30428,21885,24553,24608,27946,24677,30840,24730
30428,21885,27866,18986,30299,19068,28167,21170,27471,22842,33939,22114,27946,24677,30840,24730,33305,24672
33939,22114,33711,18934,36489,19242,30428,21885,36300,21819,30840,24730,33305,24672,36460,24767
36300,21819,33711,18934,36489,19242,39292,18990,33939,22114,39368,21554,38100,23310,33305,24672,36460,24767,38211,24779
39368,21554,36489,19242,39292,18990,42187,18947,36300,21819,42252,22001,40086,24077,42556,23835
38100,23310,36300,21819,36460,24767,38211,24779
42252,22001,39292,18990,42187,18947,45100,19000,39368,21554,45100,21900,40086,24077,42556,23835,45116,24798
45100,21900,42187,18947,45100,19000,48000,19000,42252,22001,47967,21893,42556,23835,45116,24798,48000,24800
47967,21893,45100,19000,48000,19000,50900,19000,45100,21900,51075,21830,45116,24798,48000,24800,50900,24800
51075,21830,48000,19000,50900,19000,53800,19000,47967,21893,53800,21900,48000,24800,50900,24800,53800,24800
53800,21900,50900,19000,53800,19000,56700,19000,51075,21830,56700,21900,50900,24800,53800,24800,56700,24800
56700,21900,53800,19000,56700,19000,59050,19000,53800,21900,59050,21900,53800,24800,56700,24800,59050,24800
59050,21900,56700,19000,59050,19000,56700,21900,56700,24800,59050,24800
1600,24800,1300,22545,4605,21953,4500,24800,1600,27700,4500,27700
4500,24800,1300,22545,4605,21953,7063,21586,1600,24800,6672,24838,1600,27700,4500,27700,7287,27827
6672,24838,4605,21953,7063,21586,4500,24800,4500,27700,7287,27827
11766,23333,10460,21375,12275,22755,13270,24512
13270,24512,10460,21375,12275,22755,11766,23333,16498,25291,14633,26266,16607,27242
16498,25291,16872,21687,19188,22444,13270,24512,19005,24694,14633,26266,16607,27242,17717,27999
19005,24694,16872,21687,19188,22444,20821,22099,16498,25291,21435,24777,16607,27242,17717,27999,19888,27559
21435,24777,19188,22444,20821,22099,19005,24694,21900,26200
23368,23954,23202,21593,24024,21549,24553,24608
24553,24608,23202,21593,24024,21549,25799,22703,27471,22842,23368,23954,27946,24677,24765,27572
26123,26215,26358,26216,24765,27572,26543,27046
27946,24677,25799,22703,27471,22842,30428,21885,24553,24608,30840,24730,28418,27259,30264,27828
26358,26216,26123,26215,24765,27572,26543,27046
30840,24730,27471,22842,30428,21885,33939,22114,27946,24677,33305,24672,28418,27259,30264,27828,31120,26239,31969,26447,33682,27595
30100,26300,30264,27828
33305,24672,30428,21885,33939,22114,36300,21819,30840,24730,36460,24767,31969,26447,33682,27595,33400,26200
36460,24767,33939,22114,36300,21819,38100,23310,33305,24672,38211,24779,36490,27616
38211,24779,36300,21819,38100,23310,36460,24767,36490,27616
40086,24077,39368,21554,42252,22001,42556,23835,40733,24683
40396,26207,40850,26200,40325,27053,42301,27767
42556,23835,39368,21554,42252,22001,45100,21900,40086,24077,45116,24798
40733,24683,40086,24077
43116,25900,45116,24798,42301,27767,45053,27482
40850,26200,40396,26207,40325,27053,42301,27767
45116,24798,42252,22001,45100,21900,47967,21893,42556,23835,43116,25900,48000,24800,42301,27767,45053,27482,48017,27460
48000,24800,45100,21900,47967,21893,51075,21830,45116,24798,50900,24800,45053,27482,48017,27460,51061,27378
50900,24800,47967,21893,51075,21830,53800,21900,48000,24800,53800,24800,48017,27460,51061,27378,53800,27700
53800,24800,51075,21830,53800,21900,56700,21900,50900,24800,56700,24800,51061,27378,53800,27700,56700,27700
56700,24800,53800,21900,56700,21900,59050,21900,53800,24800,59050,24800,53800,27700,56700,27700,59050,27700
59050,24800,56700,21900,59050,21900,56700,24800,56700,27700,59050,27700
1600,27700,1600,24800,4500,24800,4500,27700,1578,30595,4467,30620
4500,27700,1600,24800,4500,24800,6672,24838,1600,27700,7287,27827,1578,30595,4467,30620,6058,29183
7287,27827,4500,24800,6672,24838,4500,27700,10248,28029,4467,30620,6058,29183,7505,30693,10287,30619
10248,28029,7287,27827,12549,28416,7505,30693,10287,30619,13149,30644
14633,26266,13270,24512,16498,25291,16607,27242
