1556400954,1873.338134,1659.944007,3.845417976,7.813023806,50,0.05,51.78,553580,4182968,552182,4182354
1556401015,2588.449935,2302.931983,4.102048159,9.485061169,50,0.05,51.78,553580,4182968,552182,4182354
1556401029,2493.781451,2278.52214,4.929588079,10.1786561,50,0.05,51.78,553580,4182968,552182,4182354
1556401060,2486.425654,2251.695047,4.715499163,10.04406619,50,0.05,51.78,553580,4182968,552182,4182354
1556401089,2447.254385,2241.8386,6.071268082,11.64096189,50,0.05,51.78,553580,4182968,552182,4182354
1556401100,1845.507325,1634.385989,3.12175703,6.747174978,50,0.05,65.71,553580,4182968,552182,41823541556401316.365723,1625.0694350044885,1625.0694350044885,0.10519909858703613,0.6293981075286865,50,0.05,82.59,553580,4182968,552182,4182354
1556401421.3281,1685.8846925288199,1628.1812003319453,1.4337389469146729,5.77577805519104,50,0.05,43.78,553580,4182968,552182,4182354
1556401493.808304,2118.788954142217,1778.9407783418856,6.611155986785889,9.388098001480103,50,0.05,43.78,553580,4182968,552182,4182354
1556402167.378245,1812.7238706307298,1626.33627083616,6.9182658195495605,11.861303806304932,10,0.05,65.71,553580,4182968,552182,4182354
1556402184.865304,2594.4712833241024,2478.6572940875376,5.746001958847046,10.647600889205933,50,0.05,65.71,553580,4182968,552182,4182354
1556402660.572299,1850.0786733106354,1580.850644306599,4.315377950668335,7.4946959018707275,50,0.05,65.71,553580,4182968,552182,4182354
1556402678.683864,2083.103272964884,1664.7857553164051,11.065261840820312,15.869157791137695,50,0.05,65.71,553580,4182968,552182,4182354
1556402797.063712,1874.6513534435446,1571.0512129093388,4.455576181411743,7.382753133773804,50,0.05,65.71,553580,4182968,552182,4182354
1556402870.876707,1762.0354026051539,1642.9371989805832,5.120340824127197,8.249078035354614,50,0.05,65.71,553580,4182968,552182,4182354
1556402927.570566,1675.6646887098605,1497.8677216223375,5.502638101577759,9.761635065078735,50,0.05,65.71,552800,4183680,551967,4182657
1556402982.14212,1841.7757379620095,1534.3838229294274,10.855057001113892,16.48545217514038,50,0.05,65.71,552800,4183680,551967,4182657
1556403109.063405,2176.6688968967596,1859.64612722075,2.3825769424438477,5.950423002243042,50,0.05,65.71,553197,4181960,553140,4183746
1556403144.751997,2198.5823654094625,1799.7486937501797,3.7999799251556396,7.578784942626953,50,0.05,65.71,553546,4183389,553076,4181847
1556403175.017887,2066.930633056773,1699.5016423189522,3.8591928482055664,7.183534860610962,50,0.05,65.71,553546,4183389,553076,4181847
1556403200.749935,1584.1781678195468,1318.1177357709266,2.3511130809783936,5.723474979400635,50,0.05,65.71,552086,4182792,553126,4182157
1556403218.851474,2166.781340692826,1298.906077016084,42.97207283973694,62.512749910354614,50,0.05,65.71,552226,4183360,553782,4182919
1556403313.841963,2372.799836467055,1702.121171451615,6.242666006088257,9.270309925079346,50,0.05,65.71,552198,4182276,553252,4183155
1556403332.042551,1699.4410287458943,1398.1629598972993,2.52886700630188,4.893801927566528,50,0.05,65.71,552198,4182276,553252,4183155
1556403343.340114,2284.225945955383,2014.297211213475,6.331056833267212,10.57207989692688,50,0.05,65.71,552528,4181963,552751,4183657
1556403774.370568,1946.2732005235268,1404.0293044969487,3.597533941268921,5.52524995803833,50,0.05,65.71,552198,4182276,553252,4183155
1556403917.334209,1372.427411559533,1372.427411559533,0.0003390312194824219,0.29590296745300293,50,0.05,258.49,552198,4182276,553252,4183155
1556403943.58952,2134.982050325029,1702.431259423883,5.5232250690460205,9.553790092468262,50,0.05,65.71,552198,4182276,553252,4183155
1556403967.738044,1919.7836484403024,1690.2044634613728,5.811161041259766,10.154336929321289,50,0.05,65.71,552198,4182276,553252,4183155
1556403987.952637,1585.9004876275287,1398.5801999726434,2.108444929122925,4.8359479904174805,50,0.05,65.71,552198,4182276,553252,4183155
1556404048.266003,2353.7993702273225,1888.607535766006,5.648728132247925,8.987118005752563,50,0.05,65.71,552528,4181963,552751,4183657
1556404068.793046,1809.2211633935972,1458.8928979838556,5.555397033691406,9.037477016448975,50,0.05,65.71,552182,4182354,553533,4182497
1556404088.212049,1931.4595231241876,1558.4244167354611,3.4172420501708984,7.3512818813323975,50,0.05,65.71,552288,4182078,553004,4183309
1556404143.714778,2301.816811139791,1854.1150597154829,118.06117105484009,142.3440489768982,50,0.05,26.82,552198,4182276,553252,4183155
1556404336.186093,2122.540789313261,1930.2691310125172,19.537479877471924,27.80519700050354,50,0.05,26.82,553546,4183389,553076,4181847
1556404487.265625,1617.286925687585,1617.286925687585,0.007009983062744141,0.38619303703308105,50,0.05,132.51,552226,4183360,553782,4182919
1556405909.873883,1966.6178871792629,1428.198090364721,4.264218091964722,7.05342698097229,50,0.05,65.71,552198,4182276,553252,4183155
1556405922.497933,1871.4500540038373,1492.6406572994185,7.351330995559692,11.919872045516968,50,0.05,65.71,552198,4182276,553252,4183155
1556405954.051218,1873.1300475649894,1603.144438705033,12.085453033447266,17.707190990447998,50,0.05,65.71,552198,4182276,553252,4183155
1556406272.148002,3168.011476383226,2541.0792601438507,105.43927597999573,129.2694981098175,50,0.05,26.82,552198,4182276,553252,4183155
1556408380.276035,1882.3238194978292,1523.641437615431,82.08721995353699,96.83395981788635,10,0.05,26.82,552086,4182792,553126,4182157
1556408545.173101,2099.1289785217245,1742.9097502308082,131.31434512138367,156.10169911384583,10,0.05,8.79,552086,4182792,553126,4182157
1556408741.008598,1753.0982955609854,1318.8248607950036,151.68540000915527,178.01471590995789,10,0.05,8.79,552086,4182792,553126,4182157
1556409063.178457,380.00000000033606,316.2355775065791,192.24961590766907,216.36621499061584,10,0.05,8.79,552086,4182792,553126,4182157
1556426275.920374,1575.0796272967914,1344.784225193538,15.147433996200562,24.31301999092102,10,0.2,65.71,552086,4182792,553126,4182157
1556426327.753516,1568.4770426363941,1349.3725219484097,1.1844861507415771,7.697454929351807,50,0.2,65.71,552086,4182792,553126,4182157
1556426370.58054,1452.5100347723867,1328.7700461031043,1.8258450031280518,8.077512979507446,50,0.2,65.71,552086,4182792,553126,4182157
1556426407.655908,1500.801476258559,1349.6996852959462,1.1617748737335205,6.226255893707275,50,0.2,65.71,552086,4182792,553126,4182157
1556426460.615327,1861.0272191825884,1462.3335304722152,2.714466094970703,12.211377143859863,50,0.2,65.71,552086,4182792,553126,4182157
1556426524.379631,2242.660418494881,1714.95100450394,4.26929497718811,20.14877486228943,50,0.2,65.71,552086,4182792,553126,4182157
1556426574.335026,1383.7569391484024,1305.515082639752,3.4467289447784424,8.625324964523315,50,0.2,65.71,552086,4182792,553126,4182157
1556426718.495569,1447.3849244822802,1261.0761987988,22.679254055023193,36.3850040435791,10,0.2,65.71,552086,4182792,553126,4182157
1556426806.831354,1502.7864244538207,1292.4485968303363,11.81285309791565,23.696135997772217,10,0.2,51.78,552086,4182792,553126,4182157
1556426864.642003,619.9999999996771,474.25551483209586,47.10250496864319,65.09799003601074,10,0.2,43.78,552086,4182792,553126,4182157
1556426987.723188,1577.278616454021,1363.0013163929689,14.43085503578186,25.429574012756348,10,0.2,43.78,552086,4182792,553126,4182157
1556427031.521618,1404.2458607145388,1236.464450056096,15.116247177124023,24.747937202453613,10,0.2,43.78,552086,4182792,553126,4182157
1556427080.401819,1859.8300096113674,1455.276909610066,34.52368998527527,52.031935930252075,10,0.2,38.14,552086,4182792,553126,4182157
1556427174.810494,1675.5311414974972,1443.380114576379,21.30599594116211,34.568094968795776,10,0.2,33.05,552086,4182792,553126,4182157
1556427245.847544,1489.8477629811512,1333.1538002002687,22.050265073776245,34.89697313308716,10,0.2,30.08,552086,4182792,553126,4182157
1556427318.049925,1441.9721107202154,1313.864725514876,24.828133821487427,39.43938994407654,10,0.2,26.82,552086,4182792,553126,4182157
1556427397.498368,1910.2215363945309,1538.9609599856738,63.57677388191223,86.01727485656738,10,0.2,23.94,552086,4182792,553126,4182157
1556427527.587172,1499.999999999604,1249.867356420701,103.19334506988525,135.4623019695282,10,0.2,21.61,552086,4182792,553126,4182157
1556427752.133892,1913.8227288081755,1613.9778617279892,66.8357789516449,94.38601994514465,10,0.2,21.61,552086,4182792,553126,4182157
1556427893.005059,1855.9115377673725,1587.1948766636701,59.12730407714844,81.89785194396973,10,0.2,19.28,552086,4182792,553126,4182157
1556427996.254131,1857.1901232002,1666.5761380099182,51.06896090507507,72.96802282333374,10,0.2,17.55,552086,4182792,553126,4182157
1556428092.453244,2182.0663644561905,1927.517145584487,115.043466091156,158.54425597190857,10,0.2,15.7,552086,4182792,553126,4182157
1556428540.523754,1680.0000000004582,1279.2333908598814,129.02600622177124,167.34571313858032,10,0.2,13.95,552086,4182792,553126,4182157
